UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Failure Type,Machine failure
2996,L50175,L,300.5,309.8,1350,37.4,148,0,0,0,0,0,No Failure,0
2997,M17856,M,300.5,309.8,1308,37.8,150,0,0,0,0,0,No Failure,0
2998,L50177,L,300.5,309.8,1145,62.7,153,0,0,0,0,0,No Failure,0
2999,L50178,L,300.5,309.7,1416,34.5,155,0,0,0,0,0,No Failure,0
3000,L50179,L,300.5,309.7,1195,61.0,157,0,0,0,0,0,No Failure,0
3001,H32414,H,300.5,309.8,1124,72.8,159,0,0,0,0,0,No Failure,0
3002,L50181,L,300.5,309.8,1245,43.9,164,0,0,0,0,0,No Failure,0
3003,M17862,M,300.5,309.8,1355,38.9,166,0,0,0,0,0,No Failure,0
3004,M17863,M,300.6,309.9,1249,42.4,169,0,0,0,0,0,No Failure,0
3005,M17864,M,300.5,309.9,1266,53.2,172,0,0,0,0,0,No Failure,0
3006,L50185,L,300.5,309.9,1303,37.4,175,0,0,0,0,0,No Failure,0
3007,L50186,L,300.4,309.7,1288,35.7,177,0,0,0,0,0,No Failure,0
3008,L50187,L,300.4,309.7,1114,50.2,179,0,0,0,0,0,No Failure,0
3009,M17868,M,300.4,309.7,1347,38.0,181,0,0,0,0,0,No Failure,0
3010,M17869,M,300.4,309.7,1266,39.8,184,0,0,0,0,0,No Failure,0
3011,L50190,L,300.3,309.6,1337,37.1,187,0,0,0,0,0,No Failure,0
3012,M17871,M,300.2,309.5,1234,51.5,189,0,0,0,0,0,No Failure,0
3013,L50192,L,300.4,309.6,1232,44.7,192,0,0,0,0,0,No Failure,0
3014,L50193,L,300.5,309.6,1190,48.4,194,0,0,0,0,0,No Failure,0
3015,L50194,L,300.5,309.7,1380,42.8,196,0,0,0,0,0,No Failure,0
3016,L50195,L,300.5,309.7,1389,30.5,198,0,0,0,0,0,No Failure,0
3017,L50196,L,300.5,309.8,1241,48.8,200,1,0,0,0,0,TWF,1
3018,L50197,L,300.5,309.8,1105,51.7,202,1,0,0,0,0,TWF,1
3019,M17878,M,300.5,309.8,1366,35.9,204,1,0,0,0,0,TWF,1
3020,L50199,L,300.5,309.8,1179,54.2,207,1,0,0,1,0,TWF,1
3021,L50200,L,300.4,309.6,1343,38.1,209,1,0,0,0,0,TWF,1
3022,L50201,L,300.5,309.8,1221,49.6,211,1,0,0,0,0,TWF,1
3023,L50202,L,300.5,309.6,1560,30.6,213,1,0,0,0,0,TWF,1
3024,L50203,L,300.4,309.5,1511,29.2,215,1,0,0,0,0,TWF,1
3025,L50204,L,300.5,309.6,1265,41.6,217,1,0,0,0,0,TWF,1
3026,L50205,L,300.5,309.6,1166,50.2,219,1,0,0,0,0,TWF,1
3027,M17886,M,300.4,309.5,1688,21.9,221,1,0,0,0,0,TWF,1
3028,L50207,L,300.5,309.5,1577,23.6,0,0,0,0,0,0,No Failure,0
3029,L50208,L,300.5,309.5,1179,55.6,2,0,0,0,0,0,No Failure,0
3030,L50209,L,300.4,309.5,1325,51.3,4,0,0,0,0,0,No Failure,0
3031,M17890,M,300.4,309.6,1363,34.0,6,0,0,0,0,0,No Failure,0
3032,M17891,M,300.5,309.7,1189,43.3,9,0,0,0,0,0,No Failure,0
3033,M17892,M,300.6,309.8,1247,42.9,12,0,0,0,0,0,No Failure,0
3034,M17893,M,300.6,309.7,1734,22.8,15,0,0,0,0,0,No Failure,0
3035,H32448,H,300.6,309.7,1270,43.8,18,0,0,0,0,0,No Failure,0
3036,M17895,M,300.6,309.7,1228,42.6,23,0,0,0,0,0,No Failure,0
3037,L50216,L,300.4,309.6,1119,48.1,26,0,0,0,0,0,No Failure,0
3038,L50217,L,300.5,309.7,1687,24.3,28,0,0,0,0,0,No Failure,0
3039,L50218,L,300.4,309.5,1149,50.4,30,0,0,0,0,0,No Failure,0
3040,M17899,M,300.3,309.5,1465,31.4,32,0,0,0,0,0,No Failure,0
3041,L50220,L,300.3,309.5,1274,38.7,35,0,0,0,0,0,No Failure,0
3042,L50221,L,300.4,309.5,1343,38.9,37,0,0,0,0,0,No Failure,0
3043,M17902,M,300.2,309.4,1259,43.9,39,0,0,0,0,0,No Failure,0
3044,L50223,L,300.3,309.5,1351,37.9,42,0,0,0,0,0,No Failure,0
3045,L50224,L,300.2,309.4,1781,21.4,44,0,0,0,0,0,No Failure,0
3046,L50225,L,300.2,309.4,1326,35.3,46,0,0,0,0,0,No Failure,0
3047,M17906,M,300.2,309.4,1301,40.0,48,0,0,0,0,0,No Failure,0
3048,L50227,L,300.2,309.4,1358,38.3,51,0,0,0,0,0,No Failure,0
3049,L50228,L,300.2,309.3,1332,43.2,53,0,0,0,0,0,No Failure,0
3050,L50229,L,300.1,309.2,1126,55.9,55,0,0,0,0,0,No Failure,0
3051,L50230,L,300.2,309.2,1231,51.3,57,0,0,0,0,0,No Failure,0
3052,L50231,L,300.2,309.3,1166,49.3,59,0,0,0,0,0,No Failure,0
3053,L50232,L,300.1,309.2,1221,42.5,61,0,0,0,0,0,No Failure,0
3054,H32467,H,300.2,309.3,1306,35.6,63,0,0,0,0,0,No Failure,0
3055,H32468,H,300.2,309.3,1142,48.7,68,0,0,0,0,0,No Failure,0
3056,L50235,L,300.1,309.2,1227,37.6,73,0,0,0,0,0,No Failure,0
3057,L50236,L,300.2,309.2,1467,29.9,75,0,0,0,0,0,No Failure,0
3058,L50237,L,300.1,309.1,1200,46.7,77,0,0,0,0,0,No Failure,0
3059,L50238,L,300.0,309.0,1509,32.1,79,0,0,0,0,0,No Failure,0
3060,M17919,M,300.0,309.0,1168,45.8,81,0,0,0,0,0,No Failure,0
3061,L50240,L,300.0,309.1,1682,23.8,84,0,0,0,0,0,No Failure,0
3062,L50241,L,300.1,309.1,1153,58.7,86,0,0,0,0,0,No Failure,0
3063,L50242,L,299.9,309.0,1353,40.0,88,0,0,0,0,0,No Failure,0
3064,L50243,L,300.0,309.1,1231,45.4,90,0,0,0,0,0,No Failure,0
3065,M17924,M,300.1,309.1,1531,30.4,92,0,0,0,0,0,No Failure,0
3066,M17925,M,300.1,309.2,1487,27.7,95,0,0,0,0,0,No Failure,0
3067,M17926,M,300.1,309.2,1257,44.3,98,0,0,0,0,0,No Failure,0
3068,L50247,L,300.1,309.2,1333,37.0,101,0,0,0,0,0,No Failure,0
3069,H32482,H,300.0,309.0,1422,31.8,103,0,0,0,0,0,No Failure,0
3070,L50249,L,300.0,309.1,1591,28.2,108,0,0,0,0,0,No Failure,0
3071,L50250,L,300.0,309.1,1431,28.3,110,0,0,0,0,0,No Failure,0
3072,L50251,L,300.0,309.0,1974,16.9,112,0,0,1,0,0,PWF,1
3073,L50252,L,300.1,309.0,1114,58.2,114,0,0,0,0,0,No Failure,0
3074,L50253,L,300.1,309.1,1278,46.9,116,0,0,0,0,0,No Failure,0
3075,L50254,L,300.1,309.2,1583,27.3,118,0,0,0,0,0,No Failure,0
3076,M17935,M,300.1,309.2,1185,46.1,120,0,0,0,0,0,No Failure,0
3077,L50256,L,300.0,309.2,1244,43.6,123,0,0,0,0,0,No Failure,0
3078,L50257,L,300.1,309.3,1641,23.0,125,0,0,0,0,0,No Failure,0
3079,M17938,M,300.1,309.4,1149,56.2,127,0,0,0,0,0,No Failure,0
3080,L50259,L,300.1,309.3,1140,56.0,130,0,0,0,0,0,No Failure,0
3081,M17940,M,299.9,309.2,1339,43.2,132,0,0,0,0,0,No Failure,0
3082,M17941,M,300.0,309.3,1732,21.8,135,0,0,0,0,0,No Failure,0
3083,M17942,M,300.0,309.3,1207,43.9,138,0,0,0,0,0,No Failure,0
3084,L50263,L,300.1,309.3,1512,28.5,141,0,0,0,0,0,No Failure,0
3085,H32498,H,300.1,309.4,1129,55.2,143,0,0,0,0,0,No Failure,0
3086,L50265,L,300.1,309.2,1241,42.9,148,0,0,0,0,0,No Failure,0
3087,L50266,L,300.0,309.2,1410,32.1,150,0,0,0,0,0,No Failure,0
3088,M17947,M,300.0,309.1,1274,45.2,152,0,0,0,0,0,No Failure,0
3089,M17948,M,300.0,309.1,1424,30.8,155,0,0,0,0,0,No Failure,0
3090,H32503,H,300.1,309.3,1320,38.2,158,0,0,0,0,0,No Failure,0
3091,H32504,H,300.1,309.3,1248,45.8,163,0,0,0,0,0,No Failure,0
3092,L50271,L,300.0,309.3,1358,29.7,168,0,0,0,0,0,No Failure,0
3093,M17952,M,300.0,309.3,2093,16.3,170,0,0,0,0,0,No Failure,0
3094,L50273,L,300.0,309.3,1197,51.2,173,0,0,0,0,0,No Failure,0
3095,L50274,L,300.0,309.3,1772,22.0,175,0,0,0,0,0,No Failure,0
3096,M17955,M,299.9,309.2,1374,36.5,177,0,0,0,0,0,No Failure,0
3097,L50276,L,299.9,309.2,1360,38.9,180,0,0,0,0,0,No Failure,0
3098,M17957,M,299.9,309.2,1153,49.8,182,0,0,0,0,0,No Failure,0
3099,M17958,M,299.9,309.2,1189,51.2,185,0,0,0,0,0,No Failure,0
3100,M17959,M,299.9,309.1,1313,43.8,188,0,0,0,0,0,No Failure,0
3101,L50280,L,299.8,309.1,1378,42.1,191,0,0,0,0,0,No Failure,0
3102,H32515,H,299.8,309.0,1267,37.3,193,0,0,0,0,0,No Failure,0
3103,L50282,L,299.9,309.1,1212,48.3,198,0,0,0,0,0,No Failure,0
3104,L50283,L,299.8,309.1,1468,30.3,200,1,0,0,0,0,TWF,1
3105,M17964,M,299.8,309.2,1478,29.8,202,1,0,0,0,0,TWF,1
3106,L50285,L,299.8,309.1,1412,35.4,205,1,0,0,0,0,TWF,1
3107,L50286,L,299.8,309.1,1285,39.9,207,1,0,0,0,0,TWF,1
3108,M17967,M,299.8,309.1,1256,39.4,209,1,0,0,0,0,TWF,1
3109,L50288,L,299.8,309.2,1304,38.7,212,1,0,0,0,0,TWF,1
3110,L50289,L,299.9,309.2,1291,44.3,214,1,0,0,0,0,TWF,1
3111,H32524,H,299.9,309.2,1325,33.2,0,0,0,0,0,0,No Failure,0
3112,L50291,L,300.0,309.2,1559,27.9,5,0,0,0,0,0,No Failure,0
3113,M17972,M,299.8,309.1,1155,56.7,7,0,0,0,0,0,No Failure,0
3114,M17973,M,299.9,309.1,1145,56.8,10,0,0,0,0,0,No Failure,0
3115,M17974,M,299.9,309.2,1483,30.5,13,0,0,0,0,0,No Failure,0
3116,L50295,L,299.9,309.2,1458,34.8,16,0,0,0,0,0,No Failure,0
3117,L50296,L,300.0,309.2,1366,34.4,18,0,0,0,0,0,No Failure,0
3118,M17977,M,300.1,309.3,1269,43.9,20,0,0,0,0,0,No Failure,0
3119,M17978,M,300.2,309.5,1258,46.9,23,0,0,0,0,0,No Failure,0
3120,L50299,L,300.1,309.4,1658,23.6,26,0,0,0,0,0,No Failure,0
3121,H32534,H,300.1,309.4,1363,40.8,28,0,0,0,0,0,No Failure,0
3122,L50301,L,300.1,309.4,1941,17.9,33,0,0,0,0,0,No Failure,0
3123,L50302,L,300.0,309.3,1273,46.0,35,0,0,0,0,0,No Failure,0
3124,H32537,H,300.0,309.4,1298,38.5,37,0,0,0,0,0,No Failure,0
3125,L50304,L,300.1,309.4,1368,39.7,42,0,0,0,0,0,No Failure,0
3126,L50305,L,300.1,309.4,1494,27.4,44,0,0,0,0,0,No Failure,0
3127,L50306,L,300.0,309.4,1299,35.7,46,0,0,0,0,0,No Failure,0
3128,L50307,L,300.0,309.5,1517,28.3,48,0,0,0,0,0,No Failure,0
3129,M17988,M,300.1,309.5,1262,42.8,50,0,0,0,0,0,No Failure,0
3130,L50309,L,300.1,309.6,1442,34.5,53,0,0,0,0,0,No Failure,0
3131,L50310,L,300.1,309.6,1560,25.4,55,0,0,0,0,0,No Failure,0
3132,L50311,L,300.1,309.5,1460,32.7,57,0,0,0,0,0,No Failure,0
3133,L50312,L,300.1,309.5,1357,40.6,59,0,0,0,0,0,No Failure,0
3134,H32547,H,300.2,309.6,1242,49.2,61,0,0,0,0,0,No Failure,0
3135,L50314,L,300.2,309.6,1159,51.5,66,0,0,0,0,0,No Failure,0
3136,L50315,L,300.4,309.8,1142,52.5,68,0,0,0,0,0,No Failure,0
3137,L50316,L,300.4,309.9,1235,54.8,70,0,0,0,0,0,No Failure,0
3138,L50317,L,300.4,309.9,1367,36.5,72,0,0,0,0,0,No Failure,0
3139,L50318,L,300.4,309.9,1176,43.5,74,0,0,0,0,0,No Failure,0
3140,H32553,H,300.4,309.9,1313,38.7,76,0,0,0,0,0,No Failure,0
3141,H32554,H,300.4,309.9,2363,12.8,81,0,0,1,0,0,PWF,1
3142,L50321,L,300.5,310.0,1321,45.1,86,0,0,0,0,0,No Failure,0
3143,L50322,L,300.6,310.0,1458,34.7,88,0,0,0,0,0,No Failure,0
3144,H32557,H,300.6,310.0,1219,42.4,90,0,0,0,0,0,No Failure,0
3145,M18004,M,300.6,310.0,1278,36.3,95,0,0,0,0,0,No Failure,0
3146,M18005,M,300.5,310.0,1215,43.5,98,0,0,0,0,0,No Failure,0
3147,M18006,M,300.5,309.9,1580,26.5,101,0,0,0,0,0,No Failure,0
3148,M18007,M,300.4,309.7,1240,42.8,104,0,0,0,0,0,No Failure,0
3149,H32562,H,300.4,309.8,1248,39.7,107,0,0,0,0,0,No Failure,0
3150,H32563,H,300.4,309.7,1300,35.2,112,0,0,0,0,0,No Failure,0
3151,L50330,L,300.4,309.8,1313,32.9,117,0,0,0,0,0,No Failure,0
3152,L50331,L,300.5,309.8,1228,43.8,119,0,0,0,0,0,No Failure,0
3153,M18012,M,300.5,309.8,1273,42.3,121,0,0,0,0,0,No Failure,0
3154,M18013,M,300.5,309.9,1283,49.3,124,0,0,0,0,0,No Failure,0
3155,L50334,L,300.4,309.7,1334,42.5,127,0,0,0,0,0,No Failure,0
3156,L50335,L,300.5,309.8,1167,54.0,129,0,0,0,0,0,No Failure,0
3157,L50336,L,300.4,309.7,1267,36.9,131,0,0,0,0,0,No Failure,0
3158,M18017,M,300.4,309.7,1288,42.2,133,0,0,0,0,0,No Failure,0
3159,L50338,L,300.4,309.7,1479,30.1,136,0,0,0,0,0,No Failure,0
3160,H32573,H,300.4,309.8,1209,47.5,138,0,0,0,0,0,No Failure,0
3161,M18020,M,300.4,309.7,1167,51.2,143,0,0,0,0,0,No Failure,0
3162,L50341,L,300.4,309.8,1114,63.1,146,0,0,0,0,0,No Failure,0
3163,L50342,L,300.5,309.9,1280,40.0,148,0,0,0,0,0,No Failure,0
3164,L50343,L,300.4,309.8,1349,38.9,150,0,0,0,0,0,No Failure,0
3165,L50344,L,300.4,309.7,1485,31.3,152,0,0,0,0,0,No Failure,0
3166,L50345,L,300.4,309.6,1336,34.5,154,0,0,0,0,0,No Failure,0
3167,M18026,M,300.4,309.7,1339,37.7,156,0,0,0,0,0,No Failure,0
3168,L50347,L,300.4,309.7,1184,45.1,159,0,0,0,0,0,No Failure,0
3169,M18028,M,300.4,309.6,1414,30.3,161,0,0,0,0,0,No Failure,0
3170,M18029,M,300.4,309.6,1475,35.5,164,0,0,0,0,0,No Failure,0
3171,M18030,M,300.4,309.7,1485,32.3,167,0,0,0,0,0,No Failure,0
3172,L50351,L,300.4,309.6,1186,56.9,170,0,0,0,0,0,No Failure,0
3173,M18032,M,300.3,309.6,1288,41.3,172,0,0,0,0,0,No Failure,0
3174,L50353,L,300.3,309.6,1424,32.6,175,0,0,0,0,0,No Failure,0
3175,L50354,L,300.3,309.6,1400,34.6,177,0,0,0,0,0,No Failure,0
3176,L50355,L,300.3,309.6,1268,44.7,179,0,0,0,0,0,No Failure,0
3177,L50356,L,300.3,309.6,1235,45.4,181,0,0,0,0,0,No Failure,0
3178,M18037,M,300.2,309.5,1364,33.4,183,0,0,0,0,0,No Failure,0
3179,M18038,M,300.2,309.4,1129,53.6,186,0,0,0,0,0,No Failure,0
3180,L50359,L,300.1,309.3,1370,36.8,189,0,0,0,0,0,No Failure,0
3181,M18040,M,300.2,309.4,1233,48.8,191,0,0,0,0,0,No Failure,0
3182,L50361,L,300.2,309.4,1327,37.0,194,0,0,0,0,0,No Failure,0
3183,M18042,M,300.1,309.3,1243,50.3,196,0,0,0,0,0,No Failure,0
3184,L50363,L,300.1,309.3,1416,32.0,199,0,0,0,0,0,No Failure,0
3185,L50364,L,300.1,309.3,1454,31.0,201,1,0,0,0,0,TWF,1
3186,L50365,L,300.1,309.3,1485,27.1,203,1,0,0,0,0,TWF,1
3187,M18046,M,300.2,309.4,1256,48.8,205,1,0,0,0,0,TWF,1
3188,M18047,M,300.2,309.4,1552,27.8,208,1,0,0,0,0,TWF,1
3189,M18048,M,300.1,309.2,1238,51.0,211,1,0,0,0,0,TWF,1
3190,L50369,L,300.1,309.1,1351,33.7,214,1,0,0,0,0,TWF,1
3191,L50370,L,300.1,309.2,1399,30.1,216,1,0,0,0,0,TWF,1
3192,M18051,M,300.1,309.2,1532,33.7,218,1,0,0,0,0,TWF,1
3193,M18052,M,300.1,309.2,1218,39.8,221,1,0,0,0,0,TWF,1
3194,L50373,L,300.0,309.1,1201,44.5,0,0,0,0,0,0,No Failure,0
3195,L50374,L,300.0,309.0,1254,51.7,2,0,0,0,0,0,No Failure,0
3196,M18055,M,300.0,309.2,1435,32.4,4,0,0,0,0,0,No Failure,0
3197,L50376,L,300.0,309.1,1289,40.3,7,0,0,0,0,0,No Failure,0
3198,L50377,L,300.0,309.1,1265,40.6,9,0,0,0,0,0,No Failure,0
3199,M18058,M,300.0,309.1,1263,45.7,11,0,0,0,0,0,No Failure,0
3200,H32613,H,300.1,309.1,1360,35.4,14,0,0,0,0,0,No Failure,0
3201,M18060,M,300.1,309.2,1254,44.4,19,0,0,0,0,0,No Failure,0
3202,L50381,L,300.2,309.1,1279,47.0,22,0,0,0,0,0,No Failure,0
3203,L50382,L,300.2,309.2,1230,43.4,24,0,0,0,0,0,No Failure,0
3204,M18063,M,300.1,309.1,1333,38.0,26,0,0,0,0,0,No Failure,0
3205,L50384,L,300.1,309.0,1204,54.8,29,0,0,0,0,0,No Failure,0
3206,M18065,M,300.1,308.9,1348,38.4,31,0,0,0,0,0,No Failure,0
3207,M18066,M,300.1,309.0,1412,33.0,34,0,0,0,0,0,No Failure,0
3208,M18067,M,300.2,309.0,1442,31.2,37,0,0,0,0,0,No Failure,0
3209,M18068,M,300.2,309.1,1206,42.2,40,0,0,0,0,0,No Failure,0
3210,L50389,L,300.3,309.2,1387,31.4,43,0,0,0,0,0,No Failure,0
3211,M18070,M,300.3,309.2,1164,47.6,45,0,0,0,0,0,No Failure,0
3212,L50391,L,300.3,309.2,1262,51.4,48,0,0,0,0,0,No Failure,0
3213,L50392,L,300.3,309.2,1449,32.4,50,0,0,0,0,0,No Failure,0
3214,L50393,L,300.4,309.2,1552,29.0,52,0,0,0,0,0,No Failure,0
3215,H32628,H,300.4,309.3,1196,51.2,54,0,0,0,0,0,No Failure,0
3216,M18075,M,300.5,309.4,1979,16.3,59,0,0,1,0,0,PWF,1
3217,L50396,L,300.5,309.5,1453,27.6,62,0,0,0,0,0,No Failure,0
3218,L50397,L,300.6,309.5,1825,21.4,64,0,0,0,0,0,No Failure,0
3219,L50398,L,300.6,309.6,1226,53.6,66,0,0,0,0,0,No Failure,0
3220,M18079,M,300.6,309.6,1303,38.4,68,0,0,0,0,0,No Failure,0
3221,M18080,M,300.7,309.6,1325,36.5,71,0,0,0,0,0,No Failure,0
3222,L50401,L,300.6,309.6,1223,49.1,74,0,0,0,0,0,No Failure,0
3223,M18082,M,300.7,309.7,1235,44.7,76,0,0,0,0,0,No Failure,0
3224,H32637,H,300.6,309.5,1295,36.5,79,0,0,0,0,0,No Failure,0
3225,M18084,M,300.6,309.5,1357,33.8,84,0,0,0,0,0,No Failure,0
3226,L50405,L,300.6,309.4,1274,40.7,87,0,0,0,0,0,No Failure,0
3227,L50406,L,300.5,309.3,1265,46.0,89,0,0,0,0,0,No Failure,0
3228,M18087,M,300.5,309.3,1389,34.9,91,0,0,0,0,0,No Failure,0
3229,L50408,L,300.5,309.3,1275,46.8,94,0,0,0,0,0,No Failure,0
3230,L50409,L,300.6,309.4,1242,43.2,96,0,0,0,0,0,No Failure,0
3231,L50410,L,300.6,309.4,1356,36.0,98,0,0,0,0,0,No Failure,0
3232,L50411,L,300.7,309.3,1225,45.3,100,0,0,0,0,0,No Failure,0
3233,L50412,L,300.7,309.3,1380,38.3,102,0,0,0,0,0,No Failure,0
3234,H32647,H,300.8,309.4,1274,40.7,104,0,1,0,0,0,HDF,1
3235,L50414,L,300.8,309.4,1289,38.4,109,0,1,0,0,0,HDF,1
3236,L50415,L,300.8,309.4,1746,20.5,111,0,0,0,0,0,No Failure,0
3237,M18096,M,300.8,309.4,1142,62.4,113,0,1,0,0,0,HDF,1
3238,M18097,M,300.9,309.5,1558,26.8,116,0,0,0,0,0,No Failure,0
3239,M18098,M,300.9,309.4,1524,25.6,119,0,0,0,0,0,No Failure,0
3240,L50419,L,301.0,309.5,1230,48.5,122,0,1,0,0,0,HDF,1
3241,L50420,L,300.9,309.5,1412,35.2,124,0,0,0,0,0,No Failure,0
3242,H32655,H,300.9,309.5,1269,43.4,126,0,0,0,0,0,No Failure,0
3243,L50422,L,300.9,309.6,1184,42.4,131,0,0,0,0,0,No Failure,0
3244,L50423,L,301.0,309.6,1524,28.1,133,0,0,0,0,0,No Failure,0
3245,M18104,M,301.0,309.6,1197,48.0,135,0,0,0,0,0,No Failure,0
3246,M18105,M,301.0,309.6,1388,32.7,138,0,0,0,0,0,No Failure,0
3247,L50426,L,301.0,309.7,1268,42.0,141,0,0,0,0,0,No Failure,0
3248,M18107,M,301.0,309.8,1394,31.1,143,0,0,0,0,0,No Failure,0
3249,M18108,M,301.0,309.7,1311,39.3,146,0,0,0,0,0,No Failure,0
3250,L50429,L,301.1,309.8,1293,38.9,149,0,0,0,0,0,No Failure,0
3251,H32664,H,301.2,309.8,1509,27.0,151,0,0,0,0,0,No Failure,0
3252,L50431,L,301.1,309.6,1301,36.1,156,0,1,0,0,0,HDF,1
3253,L50432,L,301.1,309.7,1468,30.8,158,0,0,0,0,0,No Failure,0
3254,L50433,L,301.1,309.6,1302,48.9,160,0,1,0,0,0,HDF,1
3255,M18114,M,301.0,309.7,1088,58.4,162,0,0,0,0,0,No Failure,0
3256,L50435,L,301.0,309.7,1291,42.9,165,0,0,0,0,0,No Failure,0
3257,L50436,L,301.1,309.8,1319,39.6,167,0,0,0,0,0,No Failure,0
3258,L50437,L,301.2,309.9,1784,19.7,169,0,0,0,0,0,No Failure,0
3259,L50438,L,301.2,309.9,1443,32.9,171,0,0,0,0,0,No Failure,0
3260,M18119,M,301.2,310.0,1425,31.6,173,0,0,0,0,0,No Failure,0
3261,M18120,M,301.3,310.0,1868,17.8,176,0,0,1,0,0,PWF,1
3262,H32675,H,301.3,310.1,1269,39.7,179,0,0,0,0,0,No Failure,0
3263,L50442,L,301.3,310.1,1358,36.3,184,0,0,0,0,0,No Failure,0
3264,L50443,L,301.3,310.0,1144,54.8,186,0,0,0,0,0,No Failure,0
3265,H32678,H,301.3,310.1,1255,44.1,188,0,0,0,0,0,No Failure,0
3266,L50445,L,301.3,310.1,1155,53.6,193,0,0,0,0,0,No Failure,0
3267,L50446,L,301.3,310.1,1069,56.8,195,0,0,0,1,0,OSF,1
3268,L50447,L,301.3,310.0,1350,41.5,197,0,0,0,0,0,No Failure,0
3269,M18128,M,301.3,310.1,1325,37.8,199,0,0,0,0,0,No Failure,0
3270,M18129,M,301.3,310.0,1496,32.4,202,1,0,0,0,0,TWF,1
3271,L50450,L,301.4,310.1,1737,21.8,205,1,0,0,0,0,TWF,1
3272,M18131,M,301.4,310.0,1489,32.1,207,1,0,0,0,0,TWF,1
3273,M18132,M,301.3,310.0,1393,30.8,210,1,0,0,0,0,TWF,1
3274,M18133,M,301.3,309.9,1365,36.0,213,1,1,0,0,0,TWF,1
3275,L50454,L,301.3,310.0,1465,31.4,0,0,0,0,0,0,No Failure,0
3276,H32689,H,301.3,310.0,1332,36.3,2,0,0,0,0,0,No Failure,0
3277,L50456,L,301.3,310.0,1238,40.9,7,0,0,0,0,0,No Failure,0
3278,L50457,L,301.3,310.1,1331,41.6,9,0,0,0,0,0,No Failure,0
3279,L50458,L,301.3,310.0,1306,40.8,11,0,0,0,0,0,No Failure,0
3280,L50459,L,301.2,309.9,1182,52.4,13,0,0,0,0,0,No Failure,0
3281,M18140,M,301.2,309.9,1256,50.8,15,0,0,0,0,0,No Failure,0
3282,M18141,M,301.2,310.0,1245,45.6,18,0,0,0,0,0,No Failure,0
3283,L50462,L,301.2,309.9,1315,40.9,21,0,0,0,0,0,No Failure,0
3284,L50463,L,301.2,309.9,1249,45.5,23,0,0,0,0,0,No Failure,0
3285,H32698,H,301.2,309.9,1162,50.7,25,0,0,0,0,0,No Failure,0
3286,L50465,L,301.2,309.9,1487,29.7,30,0,0,0,0,0,No Failure,0
3287,L50466,L,301.2,310.0,1418,37.6,32,0,0,0,0,0,No Failure,0
3288,M18147,M,301.2,310.1,1358,32.6,34,0,0,0,0,0,No Failure,0
3289,L50468,L,301.3,310.1,1462,31.0,37,0,0,0,0,0,No Failure,0
3290,M18149,M,301.2,310.1,1095,56.6,39,0,0,0,0,0,No Failure,0
3291,L50470,L,301.2,310.2,1185,42.3,42,0,0,0,0,0,No Failure,0
3292,M18151,M,301.2,310.1,1279,45.5,44,0,0,0,0,0,No Failure,0
3293,L50472,L,301.3,310.3,1200,44.3,47,0,0,0,0,0,No Failure,0
3294,M18153,M,301.2,310.3,1157,54.5,49,0,0,0,0,0,No Failure,0
3295,L50474,L,301.1,310.2,1457,34.1,52,0,0,0,0,0,No Failure,0
3296,L50475,L,301.1,310.2,1296,43.4,54,0,0,0,0,0,No Failure,0
3297,M18156,M,301.2,310.3,1179,43.2,56,0,0,0,0,0,No Failure,0
3298,L50477,L,301.2,310.3,1348,38.6,59,0,0,0,0,0,No Failure,0
3299,L50478,L,301.2,310.3,1299,38.1,61,0,0,0,0,0,No Failure,0
3300,L50479,L,301.3,310.5,1190,45.8,63,0,0,0,0,0,No Failure,0
3301,H32714,H,301.3,310.4,1338,38.4,65,0,0,0,0,0,No Failure,0
3302,L50481,L,301.3,310.5,1165,47.7,70,0,0,0,0,0,No Failure,0
3303,L50482,L,301.3,310.5,1303,48.6,72,0,0,0,0,0,No Failure,0
3304,L50483,L,301.2,310.4,1190,49.9,74,0,0,0,0,0,No Failure,0
3305,L50484,L,301.2,310.3,1297,45.7,76,0,0,0,0,0,No Failure,0
3306,M18165,M,301.3,310.4,1377,48.3,78,0,0,0,0,0,No Failure,0
3307,L50486,L,301.4,310.5,1232,54.3,81,0,0,0,0,0,No Failure,0
3308,M18167,M,301.4,310.5,1363,39.9,83,0,0,0,0,0,No Failure,0
3309,L50488,L,301.4,310.4,1233,43.4,86,0,0,0,0,0,No Failure,0
3310,L50489,L,301.3,310.4,1184,50.1,88,0,0,0,0,0,No Failure,0
3311,L50490,L,301.3,310.4,1146,46.7,90,0,0,0,0,0,No Failure,0
3312,L50491,L,301.3,310.4,1259,44.7,92,0,0,0,0,0,No Failure,0
3313,L50492,L,301.4,310.4,1439,28.9,94,0,0,0,0,0,No Failure,0
3314,L50493,L,301.4,310.4,1537,31.9,96,0,0,0,0,0,No Failure,0
3315,L50494,L,301.4,310.5,1289,43.5,98,0,0,0,0,0,No Failure,0
3316,M18175,M,301.5,310.6,1292,43.0,100,0,0,0,0,0,No Failure,0
3317,M18176,M,301.4,310.5,1017,60.6,103,0,0,0,0,0,No Failure,0
3318,L50497,L,301.5,310.5,1436,28.7,106,0,0,0,0,0,No Failure,0
3319,L50498,L,301.4,310.4,1236,49.7,108,0,0,0,0,0,No Failure,0
